,season,team_ids,team_names,player_ids,player_names
29970,1999-2000,14,Lightning,8459047,Jeff Shevalier
29971,1999-2000,14,Lightning,8459425,Chris Gratton
29972,1999-2000,14,Lightning,8459574,Darcy Tucker
29973,1999-2000,14,Lightning,8460482,Stephen Guolla
29974,1999-2000,14,Lightning,8460484,Steve Martins
29975,1999-2000,14,Lightning,8460507,Wayne Primeau
29976,1999-2000,14,Lightning,8460527,Ryan Johnson
29977,1999-2000,14,Lightning,8460556,Freddy Modin
29978,1999-2000,14,Lightning,8460595,Nisse Ekman
29979,1999-2000,14,Lightning,8460654,Colin Forbes
29980,1999-2000,14,Lightning,8460763,Pavel Torgaev
29981,1999-2000,14,Lightning,8462071,Dwayne Hay
29982,1999-2000,14,Lightning,8462096,Sergey Gusev
29983,1999-2000,14,Lightning,8463638,Bryan Muir
29984,1999-2000,14,Lightning,8464970,Jaroslav Svejkovsky
29985,1999-2000,14,Lightning,8464981,Cory Sarich
29986,1999-2000,14,Lightning,8464990,Marek Posmyk
29987,1999-2000,14,Lightning,8465020,Gordie Dwyer
29988,1999-2000,14,Lightning,8465210,Pavel Kubina
29989,1999-2000,14,Lightning,8465250,Andrei Zyuzin
29990,1999-2000,14,Lightning,8466109,Mike Johnson
29991,1999-2000,14,Lightning,8466144,Paul Mara
29992,1999-2000,14,Lightning,8466162,Ben Clymer
29993,1999-2000,14,Lightning,8466195,Matt Elich
29994,1999-2000,14,Lightning,8466198,Kyle Freadrich
29995,1999-2000,14,Lightning,8466282,Andrei Skopintsev
29996,1999-2000,14,Lightning,8467329,Vincent Lecavalier
29997,1999-2000,14,Lightning,8468000,Kaspars Astashenko
29998,1999-2000,14,Lightning,8468160,Dale Rominski
29999,1999-2000,14,Lightning,8450627,Daren Puppa
30000,1999-2000,14,Lightning,8459357,Kevin Hodson
30001,1999-2000,14,Lightning,8459523,Dieter Kochan
30002,1999-2000,14,Lightning,8460516,Dan Cloutier
30003,1999-2000,14,Lightning,8462247,Zac Bierk
30004,1999-2000,14,Lightning,8465962,Rich Parent
30005,1999-2000,15,Capitals,8445493,James Black
30006,1999-2000,15,Capitals,8445575,Peter Bondra
30007,1999-2000,15,Capitals,8446295,Ulf Dahlen
30008,1999-2000,15,Capitals,8446551,Mike Eagles
30009,1999-2000,15,Capitals,8448104,Jamie Huscroft
30010,1999-2000,15,Capitals,8448287,Calle Johansson
30011,1999-2000,15,Capitals,8449477,Jim McKenzie
30012,1999-2000,15,Capitals,8449751,Joe Murphy
30013,1999-2000,15,Capitals,8449951,Adam Oates
30014,1999-2000,15,Capitals,8450742,Joe Reekie
30015,1999-2000,15,Capitals,8451093,Joe Sacco
30016,1999-2000,15,Capitals,8452557,Terry Yake
30017,1999-2000,15,Capitals,8452695,Rob Zettler
30018,1999-2000,15,Capitals,8456850,Ken Klee
30019,1999-2000,15,Capitals,8458031,Chris Simon
30020,1999-2000,15,Capitals,8458572,Steve Konowalchuk
30021,1999-2000,15,Capitals,8458672,Dmitri Mironov
30022,1999-2000,15,Capitals,8458951,Sergei Gonchar
30023,1999-2000,15,Capitals,8458983,Andrei Nikolishin
30024,1999-2000,15,Capitals,8459146,Jeff Toms
30025,1999-2000,15,Capitals,8459433,Brendan Witt
30026,1999-2000,15,Capitals,8459641,Barrie Moore
30027,1999-2000,15,Capitals,8460500,Nolan Baumgartner
30028,1999-2000,15,Capitals,8460735,Richard Zednik
30029,1999-2000,15,Capitals,8462053,Miika Elomo
30030,1999-2000,15,Capitals,8462823,Glen Metropolit
30031,1999-2000,15,Capitals,8464958,Alexander Volchkov
30032,1999-2000,15,Capitals,8464970,Jaroslav Svejkovsky
30033,1999-2000,15,Capitals,8464998,Jan Bulis
30034,1999-2000,15,Capitals,8465071,Alexei Tezikov
30035,1999-2000,15,Capitals,8467831,Jeff Halpern
30036,1999-2000,15,Capitals,8465056,Trent Whitfield
30037,1999-2000,15,Capitals,8445470,Craig Billington
30038,1999-2000,15,Capitals,8448535,Olie Kolzig
30039,1999-2000,16,Blackhawks,8446085,Wendel Clark
30040,1999-2000,16,Blackhawks,8446181,Sylvain Cote
30041,1999-2000,16,Blackhawks,8447206,Doug Gilmour
30042,1999-2000,16,Blackhawks,8448225,Mark Janssens
30043,1999-2000,16,Blackhawks,8449123,Dave Manson
30044,1999-2000,16,Blackhawks,8449973,Eddie Olczyk
30045,1999-2000,16,Blackhawks,8450561,Bob Probert
30046,1999-2000,16,Blackhawks,8455429,Tony Amonte
30047,1999-2000,16,Blackhawks,8455479,Blair Atcheynum
30048,1999-2000,16,Blackhawks,8456024,Kevin Dean
30049,1999-2000,16,Blackhawks,8457686,Derek Plante
30050,1999-2000,16,Blackhawks,8458487,Alexei Zhamnov
30051,1999-2000,16,Blackhawks,8458492,Doug Zmolek
30052,1999-2000,16,Blackhawks,8458536,Dean McAmmond
30053,1999-2000,16,Blackhawks,8458573,Michael Nylander
30054,1999-2000,16,Blackhawks,8458963,Boris Mironov
30055,1999-2000,16,Blackhawks,8459109,Ryan Vandenbussche
30056,1999-2000,16,Blackhawks,8459159,Chris Herperger
30057,1999-2000,16,Blackhawks,8459443,Anders Eriksson
30058,1999-2000,16,Blackhawks,8459449,Radim Bicanek
30059,1999-2000,16,Blackhawks,8459462,Bryan McCabe
30060,1999-2000,16,Blackhawks,8459466,Jamie Allison
30061,1999-2000,16,Blackhawks,8459515,Eric Daze
30062,1999-2000,16,Blackhawks,8459568,Michal Grosek
30063,1999-2000,16,Blackhawks,8460508,Brad Brown
30064,1999-2000,16,Blackhawks,8460526,Josef Marha
30065,1999-2000,16,Blackhawks,8460531,Jean-Yves Leroux
30066,1999-2000,16,Blackhawks,8460719,Steve Sullivan
30067,1999-2000,16,Blackhawks,8463638,Bryan Muir
30068,1999-2000,16,Blackhawks,8464957,J-P Dumont
30069,1999-2000,16,Blackhawks,8466260,Kyle Calder
30070,1999-2000,16,Blackhawks,8466392,Todd White
30071,1999-2000,16,Blackhawks,8467896,Steve McCarthy
30072,1999-2000,16,Blackhawks,8459028,Marc Lamothe
30073,1999-2000,16,Blackhawks,8459132,Steve Passmore
30074,1999-2000,16,Blackhawks,8459432,Jocelyn Thibault
30075,1999-2000,17,Red Wings,8445730,Doug Brown
30076,1999-2000,17,Red Wings,8446053,Chris Chelios
30077,1999-2000,17,Red Wings,8446485,Kris Draper
30078,1999-2000,17,Red Wings,8446494,Steve Duchesne
30079,1999-2000,17,Red Wings,8446788,Sergei Fedorov
30080,1999-2000,17,Red Wings,8447177,Brent Gilchrist
30081,1999-2000,17,Red Wings,8447187,Todd Gill
30082,1999-2000,17,Red Wings,8448669,Igor Larionov
30083,1999-2000,17,Red Wings,8449745,Larry Murphy
30084,1999-2000,17,Red Wings,8451302,Brendan Shanahan
30085,1999-2000,17,Red Wings,8452216,Pat Verbeek
30086,1999-2000,17,Red Wings,8452578,Steve Yzerman
30087,1999-2000,17,Red Wings,8456887,Vyacheslav Kozlov
30088,1999-2000,17,Red Wings,8457063,Nicklas Lidstrom
30089,1999-2000,17,Red Wings,8458519,Aaron Ward
30090,1999-2000,17,Red Wings,8458524,Martin Lapointe
30091,1999-2000,17,Red Wings,8458982,Darren McCarty
30092,1999-2000,17,Red Wings,8459001,Kirk Maltby
30093,1999-2000,17,Red Wings,8459298,Marc Rodgers
30094,1999-2000,17,Red Wings,8460061,Stacy Roest
30095,1999-2000,17,Red Wings,8460513,Yan Golubovsky
30096,1999-2000,17,Red Wings,8460540,Mathieu Dandenault
30097,1999-2000,17,Red Wings,8460743,Tomas Holmstrom
30098,1999-2000,17,Red Wings,8462087,Darryl Laplante
30099,1999-2000,17,Red Wings,8464976,Jesse Wallin
30100,1999-2000,17,Red Wings,8466183,Yuri Butsayev
30101,1999-2000,17,Red Wings,8466286,B.J. Young
30102,1999-2000,17,Red Wings,8467349,Jiri Fischer
30103,1999-2000,17,Red Wings,8452535,Ken Wregget
30104,1999-2000,17,Red Wings,8458568,Chris Osgood
30105,1999-2000,17,Red Wings,8459308,Manny Legace
30106,1999-2000,18,Predators,8445413,Drake Berehowsky
30107,1999-2000,18,Predators,8446830,Tom Fitzgerald
30108,1999-2000,18,Predators,8447979,Bill Houlder
30109,1999-2000,18,Predators,8448419,Dan Keczmer
30110,1999-2000,18,Predators,8451005,Cliff Ronning
30111,1999-2000,18,Predators,8451994,Darren Turcotte
30112,1999-2000,18,Predators,8455447,Niklas Andersson
30113,1999-2000,18,Predators,8455666,Bob Boughner
30114,1999-2000,18,Predators,8456734,Greg Johnson
30115,1999-2000,18,Predators,8456848,Patric Kjellberg
30116,1999-2000,18,Predators,8458508,Philip Crowe
30117,1999-2000,18,Predators,8458628,Rob Valicevic
30118,1999-2000,18,Predators,8458631,Jevgeni Namestnikov
30119,1999-2000,18,Predators,8458949,Sergei Krivokrasov
30120,1999-2000,18,Predators,8458993,Jan Vopat
30121,1999-2000,18,Predators,8459065,Joel Bouchard
30122,1999-2000,18,Predators,8459479,Ville Peltonen
30123,1999-2000,18,Predators,8459494,Sebastien Bordeleau
30124,1999-2000,18,Predators,8459547,Scott Walker
30125,1999-2000,18,Predators,8459670,Kimmo Timonen
30126,1999-2000,18,Predators,8460551,Vitali Yachmenev
30127,1999-2000,18,Predators,8460711,Craig Millar
30128,1999-2000,18,Predators,8460846,Patrick Cote
30129,1999-2000,18,Predators,8462057,Marc Moro
30130,1999-2000,18,Predators,8462104,David Gosselin
30131,1999-2000,18,Predators,8464783,Alexandre Boikov
30132,1999-2000,18,Predators,8464991,Marian Cisar
30133,1999-2000,18,Predators,8465061,Andy Berenzweig
30134,1999-2000,18,Predators,8465252,Richard Lintner
30135,1999-2000,18,Predators,8466110,Randy Robitaille
30136,1999-2000,18,Predators,8467323,Mark Mowers
30137,1999-2000,18,Predators,8467330,David Legwand
30138,1999-2000,18,Predators,8467519,Karlis Skrastins
30139,1999-2000,18,Predators,8456137,Mike Dunham
30140,1999-2000,18,Predators,8460712,Tomas Vokoun
30141,1999-2000,19,Blues,8445281,Bob Bassen
30142,1999-2000,19,Blues,8445428,Marc Bergevin
30143,1999-2000,19,Blues,8446125,Kelly Chase
30144,1999-2000,19,Blues,8446205,Geoff Courtnall
30145,1999-2000,19,Blues,8446626,Dave Ellett
30146,1999-2000,19,Blues,8446826,Jeff Finley
30147,1999-2000,19,Blues,8448489,Derek King
30148,1999-2000,19,Blues,8448960,Al MacInnis
30149,1999-2000,19,Blues,8450486,Rudy Poeschek
30150,1999-2000,19,Blues,8450825,Stephane Richer
30151,1999-2000,19,Blues,8451991,Pierre Turgeon
30152,1999-2000,19,Blues,8452557,Terry Yake
30153,1999-2000,19,Blues,8452569,Scott Young
30154,1999-2000,19,Blues,8455919,Craig Conroy
30155,1999-2000,19,Blues,8456156,Mike Eastwood
30156,1999-2000,19,Blues,8457264,Chris McAlpine
30157,1999-2000,19,Blues,8457646,Scott Pellerin
30158,1999-2000,19,Blues,8457661,Ricard Persson
30159,1999-2000,19,Blues,8457783,Todd Reirden
30160,1999-2000,19,Blues,8458542,Jim Campbell
30161,1999-2000,19,Blues,8459223,Pascal Rheaume
30162,1999-2000,19,Blues,8459406,Bryan Helmer
30163,1999-2000,19,Blues,8459424,Chris Pronger
30164,1999-2000,19,Blues,8459514,Jamal Mayers
30165,1999-2000,19,Blues,8459648,Pavol Demitra
30166,1999-2000,19,Blues,8460733,Tyson Nash
30167,1999-2000,19,Blues,8462077,Jochen Hecht
30168,1999-2000,19,Blues,8462129,Michal Handzus
30169,1999-2000,19,Blues,8462239,Derek Bekar
30170,1999-2000,19,Blues,8464967,Marty Reasoner
30171,1999-2000,19,Blues,8466304,Ladislav Nagy
30172,1999-2000,19,Blues,8466437,Lubos Bartecko
30173,1999-2000,19,Blues,8458266,Roman Turek
30174,1999-2000,19,Blues,8458562,Jamie McLennan
30175,1999-2000,20,Flames,8444919,Tommy Albelin
30176,1999-2000,20,Flames,8445775,Marc Bureau
30177,1999-2000,20,Flames,8446435,Bobby Dollas
30178,1999-2000,20,Flames,8447989,Phil Housley
30179,1999-2000,20,Flames,8451333,Darryl Shannon
30180,1999-2000,20,Flames,8451558,Steve Smith
30181,1999-2000,20,Flames,8455843,Eric Charron
30182,1999-2000,20,Flames,8456121,Steve Dubinsky
30183,1999-2000,20,Flames,8457193,Stewart Malgunas
30184,1999-2000,20,Flames,8458373,Brad Werenka
30185,1999-2000,20,Flames,8458538,Rene Corbet
30186,1999-2000,20,Flames,8458617,Bill Lindsay
30187,1999-2000,20,Flames,8458650,Andreas Johansson
30188,1999-2000,20,Flames,8458943,Cory Stillman
30189,1999-2000,20,Flames,8458947,Andrei Nazarov
30190,1999-2000,20,Flames,8458949,Sergei Krivokrasov
30191,1999-2000,20,Flames,8458969,Valeri Bure
30192,1999-2000,20,Flames,8458972,Jeff Shantz
30193,1999-2000,20,Flames,8459002,Cale Hulse
30194,1999-2000,20,Flames,8459456,Lee Sorochan
30195,1999-2000,20,Flames,8459483,Dave Roche
30196,1999-2000,20,Flames,8460498,Jason Wiemer
30197,1999-2000,20,Flames,8460502,Wade Belak
30198,1999-2000,20,Flames,8460510,Jason Botterill
30199,1999-2000,20,Flames,8460567,Chris Clark
30200,1999-2000,20,Flames,8460573,Hnat Domenichelli
30201,1999-2000,20,Flames,8460763,Pavel Torgaev
30202,1999-2000,20,Flames,8462042,Jarome Iginla
30203,1999-2000,20,Flames,8462050,Denis Gauthier
30204,1999-2000,20,Flames,8462118,Marc Savard
30205,1999-2000,20,Flames,8462135,Benoit Gratton
30206,1999-2000,20,Flames,8462182,Clarke Wilm
30207,1999-2000,20,Flames,8462419,Jeff Cowan
30208,1999-2000,20,Flames,8464966,Derek Morris
30209,1999-2000,20,Flames,8464993,Travis Brigley
30210,1999-2000,20,Flames,8464994,Steve Begin
30211,1999-2000,20,Flames,8465977,Sergei Varlamov
30212,1999-2000,20,Flames,8466378,Martin St. Louis
30213,1999-2000,20,Flames,8467319,Darrel Scoville
30214,1999-2000,20,Flames,8467333,Rico Fata
30215,1999-2000,20,Flames,8467344,Robyn Regehr
30216,1999-2000,20,Flames,8467884,Oleg Saprykin
30217,1999-2000,20,Flames,8446991,Grant Fuhr
30218,1999-2000,20,Flames,8459252,Fred Brathwaite
30219,1999-2000,20,Flames,8462044,Jean-Sebastien Giguere
30220,1999-2000,21,Avalanche,8445000,Dave Andreychuk
30221,1999-2000,21,Avalanche,8445621,Ray Bourque
30222,1999-2000,21,Avalanche,8447363,Alexei Gusarov
30223,1999-2000,21,Avalanche,8448772,Claude Lemieux
30224,1999-2000,21,Avalanche,8450773,Dave Reid
30225,1999-2000,21,Avalanche,8451101,Joe Sakic
30226,1999-2000,21,Avalanche,8456283,Adam Foote
30227,1999-2000,21,Avalanche,8456852,Jon Klemm
30228,1999-2000,21,Avalanche,8457384,Aaron Miller
30229,1999-2000,21,Avalanche,8457566,Jeff Odgers
30230,1999-2000,21,Avalanche,8457704,Shjon Podein
30231,1999-2000,21,Avalanche,8458520,Peter Forsberg
30232,1999-2000,21,Avalanche,8458525,Brian Rolston
30233,1999-2000,21,Avalanche,8458544,Sandis Ozolinsh
30234,1999-2000,21,Avalanche,8459038,Sami Helenius
30235,1999-2000,21,Avalanche,8459122,Stephane Yelle
30236,1999-2000,21,Avalanche,8459436,Adam Deadmarsh
30237,1999-2000,21,Avalanche,8459450,Shean Donovan
30238,1999-2000,21,Avalanche,8459576,Christian Matte
30239,1999-2000,21,Avalanche,8460012,Eric Messier
30240,1999-2000,21,Avalanche,8460254,Greg De Vries
30241,1999-2000,21,Avalanche,8460509,Chris Dingman
30242,1999-2000,21,Avalanche,8460562,Chris Drury
30243,1999-2000,21,Avalanche,8460577,Milan Hejduk
30244,1999-2000,21,Avalanche,8460649,Serge Aubin
30245,1999-2000,21,Avalanche,8462213,Dan Smith
30246,1999-2000,21,Avalanche,8465113,Brian Willsie
30247,1999-2000,21,Avalanche,8465175,Dan Hinote
30248,1999-2000,21,Avalanche,8466210,Ville Nieminen
30249,1999-2000,21,Avalanche,8467338,Alex Tanguay
30250,1999-2000,21,Avalanche,8467343,Martin Skoula
30251,1999-2000,21,Avalanche,8451033,Patrick Roy
30252,1999-2000,21,Avalanche,8451834,Rick Tabaracci
30253,1999-2000,21,Avalanche,8462055,Marc Denis
30254,1999-2000,22,Oilers,8450357,Michel Picard
30255,1999-2000,22,Oilers,8455575,Josef Beranek
30256,1999-2000,22,Oilers,8456100,Jim Dowd
30257,1999-2000,22,Oilers,8456464,Bill Guerin
30258,1999-2000,22,Oilers,8456533,Brett Hauer
30259,1999-2000,22,Oilers,8458361,Doug Weight
30260,1999-2000,22,Oilers,8458516,Pat Falloon
30261,1999-2000,22,Oilers,8458715,Igor Ulanov
30262,1999-2000,22,Oilers,8458938,Roman Hamrlik
30263,1999-2000,22,Oilers,8458954,Jason Smith
30264,1999-2000,22,Oilers,8459023,Kevin Brown
30265,1999-2000,22,Oilers,8459071,Rem Murray
30266,1999-2000,22,Oilers,8459458,Janne Niinimaa
30267,1999-2000,22,Oilers,8459587,Todd Marchant
30268,1999-2000,22,Oilers,8459640,Mike Grier
30269,1999-2000,22,Oilers,8459672,German Titov
30270,1999-2000,22,Oilers,8459674,Bert Robertsson
30271,1999-2000,22,Oilers,8460496,Ryan Smyth
30272,1999-2000,22,Oilers,8460504,Ethan Moreau
30273,1999-2000,22,Oilers,8460628,Alexander Selivanov
30274,1999-2000,22,Oilers,8462035,Chad Kilger
30275,1999-2000,22,Oilers,8462051,Sean Brown
30276,1999-2000,22,Oilers,8462060,Georges Laraque
30277,1999-2000,22,Oilers,8462073,Christian Laflamme
30278,1999-2000,22,Oilers,8464960,Boyd Devereaux
30279,1999-2000,22,Oilers,8464983,Dan Lacouture
30280,1999-2000,22,Oilers,8465012,Tom Poti
30281,1999-2000,22,Oilers,8466149,Daniel Cleary
30282,1999-2000,22,Oilers,8466348,Paul Comrie
30283,1999-2000,22,Oilers,8450651,Bill Ranford
30284,1999-2000,22,Oilers,8459541,Tommy Salo
30285,1999-2000,22,Oilers,8462110,Mike Minard
30286,1999-2000,23,Canucks,8445266,Murray Baron
30287,1999-2000,23,Canucks,8445568,Doug Bodger
30288,1999-2000,23,Canucks,8446003,Andrew Cassels
30289,1999-2000,23,Canucks,8447690,Greg Hawgood
30290,1999-2000,23,Canucks,8448380,Chris Joseph
30291,1999-2000,23,Canucks,8449573,Mark Messier
30292,1999-2000,23,Canucks,8449654,Alexander Mogilny
30293,1999-2000,23,Canucks,8456567,Darby Hendrickson
30294,1999-2000,23,Canucks,8456849,Trent Klatt
30295,1999-2000,23,Canucks,8457261,Brad May
30296,1999-2000,23,Canucks,8458530,Markus Naslund
30297,1999-2000,23,Canucks,8458966,Chris O'Sullivan
30298,1999-2000,23,Canucks,8459053,Adrian Aucoin
30299,1999-2000,23,Canucks,8459246,Donald Brashear
30300,1999-2000,23,Canucks,8459435,Denis Pederson
30301,1999-2000,23,Canucks,8459444,Todd Bertuzzi
30302,1999-2000,23,Canucks,8459461,Brendan Morrison
30303,1999-2000,23,Canucks,8460492,Ed Jovanovski
30304,1999-2000,23,Canucks,8460503,Mattias Ohlund
30305,1999-2000,23,Canucks,8460515,Vadim Sharifijanov
30306,1999-2000,23,Canucks,8460533,Dave Scatchard
30307,1999-2000,23,Canucks,8460555,Jason Strudwick
30308,1999-2000,23,Canucks,8460707,Bill Muckalt
30309,1999-2000,23,Canucks,8462093,Peter Schaefer
30310,1999-2000,23,Canucks,8462176,Brent Sopel
30311,1999-2000,23,Canucks,8462824,Harry York
30312,1999-2000,23,Canucks,8464965,Josh Holden
30313,1999-2000,23,Canucks,8465032,Zenith Komarniski
30314,1999-2000,23,Canucks,8465176,Lubomir Vaic
30315,1999-2000,23,Canucks,8465951,Matt Cooke
30316,1999-2000,23,Canucks,8466169,Ryan Bonni
30317,1999-2000,23,Canucks,8466171,Harold Druken
30318,1999-2000,23,Canucks,8466431,Brad Leeb
30319,1999-2000,23,Canucks,8467359,Artem Chubarov
30320,1999-2000,23,Canucks,8467393,Jarkko Ruutu
30321,1999-2000,23,Canucks,8467851,Steven Kariya
30322,1999-2000,23,Canucks,8457714,Felix Potvin
30323,1999-2000,23,Canucks,8457969,Corey Schwab
30324,1999-2000,23,Canucks,8458075,Garth Snow
30325,1999-2000,23,Canucks,8459463,Kevin Weekes
30326,1999-2000,23,Canucks,8467866,Alfie Michaud
30327,1999-2000,24,Ducks,8447386,Stu Grimson
30328,1999-2000,24,Ducks,8447477,Kevin Haller
30329,1999-2000,24,Ducks,8448017,Tony Hrkac
30330,1999-2000,24,Ducks,8449477,Jim McKenzie
30331,1999-2000,24,Ducks,8449633,Kip Miller
30332,1999-2000,24,Ducks,8449971,Fredrik Olausson
30333,1999-2000,24,Ducks,8456087,Ted Donato
30334,1999-2000,24,Ducks,8456118,Ted Drury
30335,1999-2000,24,Ducks,8457222,Jason Marshall
30336,1999-2000,24,Ducks,8457319,Marty McInnis
30337,1999-2000,24,Ducks,8457511,Jeff Nielsen
30338,1999-2000,24,Ducks,8457981,Teemu Selanne
30339,1999-2000,24,Ducks,8458348,Ed Ward
30340,1999-2000,24,Ducks,8458996,Jeremy Stevenson
30341,1999-2000,24,Ducks,8459284,Steve Rucchin
30342,1999-2000,24,Ducks,8459426,Paul Kariya
30343,1999-2000,24,Ducks,8459557,Antti Aalto
30344,1999-2000,24,Ducks,8459570,Frank Banham
30345,1999-2000,24,Ducks,8460087,Pascal Trepanier
30346,1999-2000,24,Ducks,8460493,Oleg Tverdovsky
30347,1999-2000,24,Ducks,8460518,Johan Davidsson
30348,1999-2000,24,Ducks,8460594,Pavel Trnka
30349,1999-2000,24,Ducks,8460663,Ladislav Kohn
30350,1999-2000,24,Ducks,8460713,Jorgen Jonsson
30351,1999-2000,24,Ducks,8462084,Mike Leclerc
30352,1999-2000,24,Ducks,8464962,Ruslan Salei
30353,1999-2000,24,Ducks,8464989,Matt Cullen
30354,1999-2000,24,Ducks,8466179,Maxim Balmochnykh
30355,1999-2000,24,Ducks,8467352,Vitaly Vishnevski
30356,1999-2000,24,Ducks,8467956,Niclas Havelid
30357,1999-2000,24,Ducks,8447715,Guy Hebert
30358,1999-2000,24,Ducks,8457866,Dominic Roussel
30359,1999-2000,25,Stars,8446036,Guy Carbonneau
30360,1999-2000,25,Stars,8446042,Shawn Chambers
30361,1999-2000,25,Stars,8446181,Sylvain Cote
30362,1999-2000,25,Stars,8448091,Brett Hull
30363,1999-2000,25,Stars,8448415,Mike Keane
30364,1999-2000,25,Stars,8449123,Dave Manson
30365,1999-2000,25,Stars,8449645,Mike Modano
30366,1999-2000,25,Stars,8449740,Kirk Muller
30367,1999-2000,25,Stars,8449893,Joe Nieuwendyk
